Re_rho_00,Re_rho_01,Re_rho_02,Re_rho_03,Re_rho_10,Re_rho_11,Re_rho_12,Re_rho_13,Re_rho_20,Re_rho_21,Re_rho_22,Re_rho_23,Re_rho_30,Re_rho_31,Re_rho_32,Re_rho_33
0.0005120574739982905,0.02001873396234854,-0.005430981763331043,-0.000841175769697346,0.02001873396234854,0.7876348955480925,-0.19172530359245465,-0.014408721166590635,-0.005430981763331043,-0.19172530359245465,0.14230832842697666,0.08490735903945604,-0.000841175769697346,-0.014408721166590635,0.08490735903945604,0.0695447185509325
0.08200554440619579,0.047855088112162235,0.04466170118802112,-0.12182875062134702,0.047855088112162235,0.47548940382407856,-0.2912412379725936,0.002905787590547956,0.04466170118802112,-0.2912412379725936,0.2492791382410562,-0.11881316929538503,-0.12182875062134702,0.002905787590547956,-0.11881316929538503,0.19322591352866947
0.15652482804130885,-0.07607094553644773,0.11304435286983958,-0.22544311775905806,-0.07607094553644773,0.06569110945097349,0.04747484247744734,0.09617881254376794,0.11304435286983958,0.04747484247744734,0.446838526598084,-0.21055215807926558,-0.22544311775905806,0.09617881254376794,-0.21055215807926558,0.3309455359096336
0.09147113829502446,0.07556939709605609,-0.13789319192729718,0.1383397046684492,0.07556939709605609,0.2492053769564716,-0.3249519487221132,0.08769432041433582,-0.13789319192729718,-0.3249519487221132,0.4463132562561869,-0.17849781550537397,0.1383397046684492,0.08769432041433582,-0.17849781550537397,0.21301022849231693
0.07561711800038694,0.07967173617466766,-0.042421394114520575,-0.03610858571750446,0.07967173617466766,0.15557664866668255,-0.19855797087009427,-0.20674100151237734,-0.042421394114520575,-0.19855797087009427,0.35428209171251657,0.3826035991514196,-0.03610858571750446,-0.20674100151237734,0.3826035991514196,0.41452414162041384
0.5913728190454103,0.10888971861579422,-0.3632021337577044,0.2565444908604862,0.10888971861579422,0.04175765683518923,-0.07444168195881526,0.02177202483045009,-0.3632021337577044,-0.07444168195881526,0.22570348669047238,-0.14868662389758078,0.2565444908604862,0.02177202483045009,-0.14868662389758078,0.14116603742892794
0.20966862981344947,-0.04124983322940808,-0.03765674847245367,0.29330074709543313,-0.04124983322940808,0.08818241468032692,0.1396873433172905,0.01529603038779894,-0.03765674847245367,0.1396873433172905,0.22530126791472183,0.06792541407645813,0.29330074709543313,0.01529603038779894,0.06792541407645813,0.47684768759150215
0.022289339577801538,0.053450784460433595,0.06635018011893076,0.04595758076060941,0.053450784460433595,0.2306093830805218,0.25767931779039654,0.3022337754503867,0.06635018011893076,0.25767931779039654,0.29236016584399527,0.3215880711577303,0.04595758076060941,0.3022337754503867,0.3215880711577303,0.4547411114976812
0.03239796814307936,-0.04280229206260384,-0.05571310389396415,0.027898148978914624,-0.04280229206260384,0.23556134637242684,0.044112598681679535,0.2928760140823508,-0.05571310389396415,0.044112598681679535,0.10066575464267973,-0.10229823006577735,0.027898148978914624,0.2928760140823508,-0.10229823006577735,0.6313749308418141
0.16203189429416917,0.23728431802755892,0.05753648143511841,-0.1497628874233214,0.23728431802755892,0.5924782422564316,0.21427506654282968,-0.2850497258626174,0.05753648143511841,0.21427506654282968,0.08943063974812437,-0.08806398546503996,-0.1497628874233214,-0.2850497258626174,-0.08806398546503996,0.15605922370127479
0.21256479270480003,-0.10346955975733817,-0.0036936818653703577,0.280848689689038,-0.10346955975733817,0.4049321068883571,-0.0531489161799799,-0.16852924318174275,-0.0036936818653703577,-0.0531489161799799,0.008579256289536036,5.109128999628291e-05,0.280848689689038,-0.16852924318174275,5.109128999628291e-05,0.37392384411730656
0.3358329363725379,0.24742661170541405,-0.05338329749608008,-0.054832702091992924,0.24742661170541405,0.19791999450755532,0.020611845680961985,0.018087136405710448,-0.05338329749608008,0.020611845680961985,0.23841025409317435,0.23305249889434143,-0.054832702091992924,0.018087136405710448,0.23305249889434143,0.227836815026732
0.06274086255639166,0.13909230147172816,-0.0003593222690942233,0.0698687714984503,0.13909230147172816,0.814976535895733,0.10644356579357848,0.2599225938090437,-0.0003593222690942233,0.10644356579357848,0.02270248965071292,0.021832062038293163,0.0698687714984503,0.2599225938090437,0.021832062038293163,0.09958011189716245
0.4648000550916527,-0.32306759794049045,0.1532623483326719,-0.2963030325445295,-0.32306759794049045,0.27652442210905637,-0.09104817484816428,0.23353393536779365,0.1532623483326719,-0.09104817484816428,0.055147088054920995,-0.08948670037956126,-0.2963030325445295,0.23353393536779365,-0.08948670037956126,0.20352843474436993
0.17790186423634194,-0.2422550928154173,0.1192097980206176,0.08570454986512224,-0.2422550928154173,0.3991439156366244,-0.10328431326531279,-0.2486690377653011,0.1192097980206176,-0.10328431326531279,0.13022461259643073,-0.05508031202287334,0.08570454986512224,-0.2486690377653011,-0.05508031202287334,0.2927296075306032
0.3825694182606899,-0.03797381228214951,0.13406410599596083,-0.15825811116718966,-0.03797381228214951,0.04282735116289517,-0.14175340745960135,-0.023693073750292254,0.13406410599596083,-0.14175340745960135,0.4693878659545863,0.07411795192400054,-0.15825811116718966,-0.023693073750292254,0.07411795192400054,0.10521536462182861
0.5372374295317328,0.1278773366501272,0.04411075876193853,0.02546470019239536,0.1278773366501272,0.032475102124145665,0.026209884617606292,0.0309560039339282,0.04411075876193853,0.026209884617606292,0.12480098835723172,0.19411254739179276,0.02546470019239536,0.0309560039339282,0.19411254739179276,0.30548647998688994
0.551177181738206,0.21019134556736135,-0.39422222208760443,0.04287852565969584,0.21019134556736135,0.0889647765703531,-0.15039680698881627,-0.009275345295899242,-0.39422222208760443,-0.15039680698881627,0.281962665399149,-0.030493111937856598,0.04287852565969584,-0.009275345295899242,-0.030493111937856598,0.07789537629229173
0.16084412013140414,-0.05491732293393014,0.2328014449468933,0.12603297496550514,-0.05491732293393014,0.032918558576128666,-0.007906878211318791,-0.03180037351681727,0.2328014449468933,-0.007906878211318791,0.6985780799199511,0.23915897649337928,0.12603297496550514,-0.03180037351681727,0.23915897649337928,0.10765924137251591
0.02410272962017547,0.0241204066542512,-0.09798389205242675,0.09297776365108988,0.0241204066542512,0.1473762643176066,-0.17306849250140863,0.1495039634360481,-0.09798389205242675,-0.17306849250140863,0.4439889500690724,-0.41234381817877536,0.09297776365108988,0.1495039634360481,-0.41234381817877536,0.3845320559931456
0.45166867689878004,-0.03489136293685133,-0.3657786566158948,0.14945672511598712,-0.03489136293685133,0.11688104941135995,-0.016846330882487996,0.07654455871550904,-0.3657786566158948,-0.016846330882487996,0.314036924818443,-0.15583087864623038,0.14945672511598712,0.07654455871550904,-0.15583087864623038,0.11741334887141694
0.3449137936834783,-0.3090813250482142,-0.010864531389382048,0.08424088084629301,-0.3090813250482142,0.3212034706156921,0.1017833244572122,-0.1487720812514193,-0.010864531389382048,0.1017833244572122,0.19189431149034128,-0.15515610486368805,0.08424088084629301,-0.1487720812514193,-0.15515610486368805,0.14198842421048805
0.17544705032250868,-0.2780844179797283,-0.110663107332907,0.11105582417202454,-0.2780844179797283,0.4566477855412558,0.17816801144572272,-0.11593630450863542,-0.110663107332907,0.17816801144572272,0.07028254314279292,-0.05958225084339205,0.11105582417202454,-0.11593630450863542,-0.05958225084339205,0.2976226209934425
0.3844185357229366,0.19030262103545154,0.028705402844326953,0.015520493567172661,0.19030262103545154,0.10486607275321419,-0.043367790046959315,-0.03812896350938135,0.028705402844326953,-0.043367790046959315,0.31318159117861527,0.24863750079646915,0.015520493567172661,-0.03812896350938135,0.24863750079646915,0.19753380034523424
0.0834620889343679,-0.03148323274513426,-0.04059553445598131,0.17082170230207439,-0.03148323274513426,0.015215895382002863,0.05399406934238106,-0.08118439507538253,-0.04059553445598131,0.05399406934238106,0.467721580983755,-0.2770482004356963,0.17082170230207439,-0.08118439507538253,-0.2770482004356963,0.433600434699874
0.30724175890465866,0.12325798821550998,0.348048704544777,-0.01913996958994851,0.12325798821550998,0.20317028666493905,0.2576781277965417,0.015401563665275777,0.348048704544777,0.2576781277965417,0.484930336503409,-0.003957986151197989,-0.01913996958994851,0.015401563665275777,-0.003957986151197989,0.00465761792699352
0.1035409036023481,0.12966673574309714,-0.1261414174003877,-0.06015664653235638,0.12966673574309714,0.18534005454893335,-0.1918951382450417,0.028794501925806612,-0.1261414174003877,-0.1918951382450417,0.203812575038014,-0.0806045482959229,-0.06015664653235638,0.028794501925806612,-0.0806045482959229,0.5073064668107047
0.13061063123183483,0.1126215822264329,0.02189942880097254,-0.18872376812346675,0.1126215822264329,0.281979788000337,-0.22073179497885353,-0.15338807930170867,0.02189942880097254,-0.22073179497885353,0.3142440047313213,-0.0437525806368408,-0.18872376812346675,-0.15338807930170867,-0.0437525806368408,0.2731655760365071
0.5837515104566514,0.0279249945841355,-0.23319678011427986,0.37935344741410826,0.0279249945841355,0.06995268500314095,-0.03139810493241721,0.024785405707857037,-0.23319678011427986,-0.03139810493241721,0.09912911890862104,-0.1535022798813646,0.37935344741410826,0.024785405707857037,-0.1535022798813646,0.24716668563158675
0.10266674225581215,0.00612705169552347,0.06381323640869095,-0.05522451293408976,0.00612705169552347,0.013828233906563854,-0.055975473075123364,-0.08923915705057527,0.06381323640869095,-0.055975473075123364,0.3051477203545905,0.3473270284082197,-0.05522451293408976,-0.08923915705057527,0.3473270284082197,0.5783573034830334
0.27889469485129387,-0.04995954274549729,-0.008445016614103826,-0.32004793724679415,-0.04995954274549729,0.04127170568425737,-0.03415078173845125,0.1512595682585018,-0.008445016614103826,-0.03415078173845125,0.0396060226103008,-0.09394677273474343,-0.32004793724679415,0.1512595682585018,-0.09394677273474343,0.6402275768541481
0.2143818645304681,0.1491790638627029,0.0282114193065243,0.062450202374405725,0.1491790638627029,0.7213693180132793,-0.07374181069339446,0.17548588801568754,0.0282114193065243,-0.07374181069339446,0.017830072397539556,-0.011744244955210984,0.062450202374405725,0.17548588801568754,-0.011744244955210984,0.04641874505871286
0.23228535413153728,0.1445673859962625,0.343369508182991,-0.11693437626280187,0.1445673859962625,0.16666199618989427,0.22472831303066312,-0.12310154539606158,0.343369508182991,0.22472831303066312,0.5091617933345267,-0.18009038770051283,-0.11693437626280187,-0.12310154539606158,-0.18009038770051283,0.0918908563440412
0.12121443869630256,0.05483768487384739,0.3053926076862701,-0.02179492020195327,0.05483768487384739,0.032483605059439855,0.13844933416139873,0.013802405606264957,0.3053926076862701,0.13844933416139873,0.7694294938224324,-0.05401990208674257,-0.02179492020195327,0.013802405606264957,-0.05401990208674257,0.07687246242182512
0.22689684495626566,-0.10159096958597086,-0.17072806340596738,-0.14671599910675767,-0.10159096958597086,0.054506620121502765,0.08736377384207036,-0.000249277540152384,-0.17072806340596738,0.08736377384207036,0.14168840670983412,0.030554526062629737,-0.14671599910675767,-0.000249277540152384,0.030554526062629737,0.5769081282123977
0.3592382028621044,-0.363805436576764,-0.10451226558458503,-0.11527984067443245,-0.363805436576764,0.3983552951771778,0.15397709468942777,0.06270898271665348,-0.10451226558458503,0.15397709468942777,0.10783632890226177,-0.05338402683687487,-0.11527984067443245,0.06270898271665348,-0.05338402683687487,0.13457017305845606
0.5897289903128686,0.1451004632863302,0.10144196601347166,-0.00232626511566645,0.1451004632863302,0.16053909836853714,-0.14354777943886418,-0.025103834563151177,0.10144196601347166,-0.14354777943886418,0.24490213360417543,0.032712663662758996,-0.00232626511566645,-0.025103834563151177,0.032712663662758996,0.004829777714418632
0.35306253192138215,-0.2830218955925928,-0.06324822061545052,0.15103322858754817,-0.2830218955925928,0.28285609799161876,0.11788826662102267,-0.22884925300398615,-0.06324822061545052,0.11788826662102267,0.09196835288793073,-0.1564112719229008,0.15103322858754817,-0.22884925300398615,-0.1564112719229008,0.27211301719906833
0.5476153394891038,0.31252547071234277,0.1083431707005624,0.17342705416575424,0.31252547071234277,0.2547293134441369,-0.024743789816183793,0.14102445547381387,0.1083431707005624,-0.024743789816183793,0.11957971638478516,-0.013356444989168744,0.17342705416575424,0.14102445547381387,-0.013356444989168744,0.07807563068197387
0.11414444294890667,-0.07265704865925399,-0.13927595654735656,-0.12742783517367415,-0.07265704865925399,0.3688753374777378,0.05648043306386845,0.3361282581566604,-0.13927595654735656,0.05648043306386845,0.17314925373165738,0.13005269374326867,-0.12742783517367415,0.3361282581566604,0.13005269374326867,0.34383096584169826
0.2642604062242891,-0.23671851470492622,-0.3082815316524848,-0.010708971822187288,-0.23671851470492622,0.23464139884627708,0.33252053908154383,0.01259034427708611,-0.3082815316524848,0.33252053908154383,0.5002665570510441,0.01997112002031974,-0.010708971822187288,0.01259034427708611,0.01997112002031974,0.00083163787838969
0.24335028332385739,-0.1166151825715756,-0.16742976019555922,0.15684470329310063,-0.1166151825715756,0.05915880215096646,0.041203769853519964,-0.08244799052497416,-0.16742976019555922,0.041203769853519964,0.5801924502626918,-0.02109672180243084,0.15684470329310063,-0.08244799052497416,-0.02109672180243084,0.11729846426248436
0.2784548562922356,0.010690762495749592,0.12504006719906852,0.06551493205884683,0.010690762495749592,0.3100656724884212,-0.04526700038540991,-0.3180310191928187,0.12504006719906852,-0.04526700038540991,0.06424457160631049,0.08124811339176952,0.06551493205884683,-0.3180310191928187,0.08124811339176952,0.34723489961303244
0.536127832215118,0.0249377167991481,-0.18216809628307715,0.07597142443337424,0.0249377167991481,0.14858175625354422,0.07595278199692353,0.1727694610426372,-0.18216809628307715,0.07595278199692353,0.11024758879889546,0.07110479368199975,0.07597142443337424,0.1727694610426372,0.07110479368199975,0.2050428227324425
0.04200726986572929,0.04718505399722292,0.010989653189217012,0.1622985041359028,0.04718505399722292,0.05434236834901453,0.0032382508156367355,0.16544417571195422,0.010989653189217012,0.0032382508156367355,0.06469385584814881,0.15691288170636522,0.1622985041359028,0.16544417571195422,0.15691288170636522,0.8389565059371074
0.14525107782982172,-0.10454222645962004,-0.03964169708882133,0.05652795775526421,-0.10454222645962004,0.10860978053500737,0.1772248546840932,0.00044582513697223527,-0.03964169708882133,0.1772248546840932,0.6734386628073965,0.16786365476034243,0.05652795775526421,0.00044582513697223527,0.16786365476034243,0.07270047882777415
0.07608184777005947,0.15489112275069,0.08980011001282269,0.10240321159325003,0.15489112275069,0.3795967846805637,0.3173731047906396,0.17375093419863866,0.08980011001282269,0.3173731047906396,0.38772476594542366,0.048155984796790605,0.10240321159325003,0.17375093419863866,0.048155984796790605,0.15659660160395325
0.3109880781773763,0.15490515541871375,0.011381238947069642,0.2767690085166477,0.15490515541871375,0.165620634076788,-0.14379072589712674,0.09164938072874115,0.011381238947069642,-0.14379072589712674,0.25293608492176595,0.08820470888014136,0.2767690085166477,0.09164938072874115,0.08820470888014136,0.27045520282407
0.18298317486697116,0.1860304695753327,-0.036630070599014346,0.18506773838860974,0.1860304695753327,0.3484345572996842,-0.2369313057800151,0.12662752453189743,-0.036630070599014346,-0.2369313057800151,0.257647019506743,0.040071164809534626,0.18506773838860974,0.12662752453189743,0.040071164809534626,0.21093524832660174
0.1684873310672763,0.10948782960306143,0.15774917405069444,0.2215327609477277,0.10948782960306143,0.36720929595326424,0.025265370375982536,0.18310300571691498,0.15774917405069444,0.025265370375982536,0.1678490492303037,0.19720071831287556,0.2215327609477277,0.18310300571691498,0.19720071831287556,0.2964543237491559
0.0863987470266578,-0.07652490862598128,0.05261543314963878,0.05494579857628546,-0.07652490862598128,0.49909415530434664,0.11959332290243545,-0.398338222863574,0.05261543314963878,0.11959332290243545,0.09608109711770067,-0.101275698043241,0.05494579857628546,-0.398338222863574,-0.101275698043241,0.31842600055129505
0.3259257653415509,0.04551134844789827,0.22716036633982042,-0.09569014187604834,0.04551134844789827,0.34366207880858346,0.24931655025534005,0.021594999208458577,0.22716036633982042,0.24931655025534005,0.29869525109184464,-0.04414245256122272,-0.09569014187604834,0.021594999208458577,-0.04414245256122272,0.03171690475802149
0.012067413711311405,-0.026017134383558176,0.03510392293861808,-0.07303158037704505,-0.026017134383558176,0.3838108105001542,0.03560197403848174,0.24280890210553305,0.03510392293861808,0.03560197403848174,0.13990668594013017,-0.1834635203740582,-0.07303158037704505,0.24280890210553305,-0.1834635203740582,0.46421508984840415
0.21907726718182252,-0.09337676879068507,-0.0644237956406252,0.2590313309689727,-0.09337676879068507,0.21685832410253006,-0.15006709835847012,-0.2142060608493998,-0.0644237956406252,-0.15006709835847012,0.19694028488733567,0.027900929360729444,0.2590313309689727,-0.2142060608493998,0.027900929360729444,0.3671241238283115
0.8162957594418232,0.22808950135413347,-0.18218406106043394,0.05802964973333415,0.22808950135413347,0.13065384522698398,-0.06692702324495776,0.03343086310024028,-0.18218406106043394,-0.06692702324495776,0.044496057441329284,-0.01707290105471036,0.05802964973333415,0.03343086310024028,-0.01707290105471036,0.008554337889863704
0.6484359996894596,0.20569943245005567,0.08175281614554732,-0.11163392486004318,0.20569943245005567,0.10196844100233038,-0.03430725857170073,0.03130284476163192,0.08175281614554732,-0.03430725857170073,0.10914791225255564,-0.123538413854245,-0.11163392486004318,0.03130284476163192,-0.123538413854245,0.14044764705565427
0.12685938760778778,0.009240013541053822,-0.18243491838213202,-0.10845768193584557,0.009240013541053822,0.3717015638742646,0.21931149029089148,-0.022038341130155126,-0.18243491838213202,0.21931149029089148,0.40817501972994497,0.1471080728845672,-0.10845768193584557,-0.022038341130155126,0.1471080728845672,0.09326402878800291
0.2964579051011044,0.048164771233482985,0.019455531994852938,-0.31720420853085973,0.048164771233482985,0.014102006326603165,-0.015468977234606154,-0.00861649911281202,0.019455531994852938,-0.015468977234606154,0.05657124654963746,-0.14820254711669797,-0.31720420853085973,-0.00861649911281202,-0.14820254711669797,0.6328688420226548
0.01703045210077809,0.004110439692198611,-0.013434810031219508,0.1039391084821426,0.004110439692198611,0.07676459492046037,-0.14043129556379247,-0.0061386987288168555,-0.013434810031219508,-0.14043129556379247,0.25898310057673385,-0.02546003991959953,0.1039391084821426,-0.0061386987288168555,-0.02546003991959953,0.6472218524020277
0.26924496630824346,-0.24806453602648346,-0.008987429842308098,-0.20538974916086425,-0.24806453602648346,0.2960601985009595,-0.06531996452730995,0.07377011409516883,-0.008987429842308098,-0.06531996452730995,0.08054032559270703,0.13273493882686332,-0.20538974916086425,0.07377011409516883,0.13273493882686332,0.35415450959809
0.09916731928450986,0.13909849127320364,0.20238855210840206,-0.11355658919694231,0.13909849127320364,0.35083219500405005,0.2562552921447685,-0.17699316331380874,0.20238855210840206,0.2562552921447685,0.4179523157609448,-0.22861302964913607,-0.11355658919694231,-0.17699316331380874,-0.22861302964913607,0.13204816995049537
0.07546310369839707,0.007898107308119406,0.034322367045539884,0.051895703698979896,0.007898107308119406,0.4435471139014333,-0.22864969392409085,-0.363752129142666,0.034322367045539884,-0.22864969392409085,0.13743988531098086,0.21726940301007946,0.051895703698979896,-0.363752129142666,0.21726940301007946,0.34354989708918876
0.2460560447287714,-0.22586278990053904,-0.03636695437313509,0.010248891009232031,-0.22586278990053904,0.26598852271047113,-0.13460846051168288,-0.01734824666984516,-0.03636695437313509,-0.13460846051168288,0.4864537182870204,0.02122446514684141,0.010248891009232031,-0.01734824666984516,0.02122446514684141,0.001501714273736978
0.09072112122156316,-0.04178196756759814,-0.20444077037523306,-0.14802025006385627,-0.04178196756759814,0.10670552003149676,0.1761400531530481,0.11351382745463197,-0.20444077037523306,0.1761400531530481,0.5375575250564415,0.3760671045530651,-0.14802025006385627,0.11351382745463197,0.3760671045530651,0.2650158336904985
0.24917515277956162,-0.07387830571838468,-0.16383273267367526,-0.011292034504528791,-0.07387830571838468,0.14301303469293114,-0.13197106084142687,0.17040076094556783,-0.16383273267367526,-0.13197106084142687,0.3768738910160882,-0.24161381624879527,-0.011292034504528791,0.17040076094556783,-0.24161381624879527,0.230937921511419
0.08788450991587088,0.01598683588020072,-0.11282237110594472,-0.10064533298951998,0.01598683588020072,0.023467052790853572,0.04221386817177489,0.0764886765105704,-0.11282237110594472,0.04221386817177489,0.33628334155172346,0.4184835559152075,-0.10064533298951998,0.0764886765105704,0.4184835559152075,0.5523650957415519
0.01370206709924502,-0.03904773080976071,0.059346362519346996,0.04099951810005339,-0.03904773080976071,0.22633609922817352,0.023918806208366967,-0.19736831249448136,0.059346362519346996,0.023918806208366967,0.580920643162356,0.0424679287881307,0.04099951810005339,-0.19736831249448136,0.0424679287881307,0.17904119051022538
0.009555056406832194,0.010400975965380577,-0.0851017121061187,-0.02099798677728434,0.010400975965380577,0.12998749872315918,-0.11866515146173869,0.05466866059132657,-0.0851017121061187,-0.11866515146173869,0.7636643742085107,0.17001247087395435,-0.02099798677728434,0.05466866059132657,0.17001247087395435,0.09679307066149784
0.33416778860239005,0.3180258155905027,0.02186820904925389,0.31432688998160974,0.3180258155905027,0.30408252832470506,0.01332745929198909,0.3051203832303658,0.02186820904925389,0.01332745929198909,0.040908446837530484,-0.010956852812771475,0.31432688998160974,0.3051203832303658,-0.010956852812771475,0.3208412362353745
0.4454516853347428,-0.17552680730170642,-0.18452089888545534,0.26153163115570355,-0.17552680730170642,0.0710942374433092,0.07879401822194709,-0.12431435372790145,-0.18452089888545534,0.07879401822194709,0.0956271018940401,-0.1753899503430854,0.26153163115570355,-0.12431435372790145,-0.1753899503430854,0.3878269753279077
0.14015978855222122,-0.18871173715988926,-0.05777383405954654,-0.1188679934496159,-0.18871173715988926,0.3329041896370654,0.2243664107349006,0.2611649767390982,-0.05777383405954654,0.2243664107349006,0.29639776493620634,0.2370441412578004,-0.1188679934496159,0.2611649767390982,0.2370441412578004,0.23053825687450724
0.44661505048707417,-0.3738437827000384,-0.018806204695003798,0.17986190291263146,-0.3738437827000384,0.3953373532111337,0.09330881267735107,-0.18175286694567175,-0.018806204695003798,0.09330881267735107,0.07380248490253566,-0.036938714172661154,0.17986190291263146,-0.18175286694567175,-0.036938714172661154,0.08424511139925611
0.4012045674010744,-0.08387862122155998,-0.21515628843520468,0.277718942218138,-0.08387862122155998,0.13821443538772657,0.04911480358007028,0.07773773140032343,-0.21515628843520468,0.04911480358007028,0.11552463336350906,-0.1442833625231907,0.277718942218138,0.07773773140032343,-0.1442833625231907,0.3450563638476901
0.05919088050762477,-0.149125688525876,0.10439934601930605,0.10539730009372386,-0.149125688525876,0.41566012433563576,-0.2954734023226294,-0.19431143780169519,0.10439934601930605,-0.2954734023226294,0.21049226456768433,0.1280465442124623,0.10539730009372386,-0.19431143780169519,0.1280465442124623,0.31465673058905513
0.4573490454578451,-0.30288377812240763,0.10516318086994932,-0.17124480162537548,-0.30288377812240763,0.21963586617326417,-0.02828826460162014,0.06086819422815059,0.10516318086994932,-0.02828826460162014,0.11397494256376797,-0.15345066763870538,-0.17124480162537548,0.06086819422815059,-0.15345066763870538,0.20904014580512276
0.16791939959154617,-0.10851824488503581,-0.01139020776192328,-0.32920050262865974,-0.10851824488503581,0.09853575159340634,-0.03774196980819729,0.23391162521361702,-0.01139020776192328,-0.03774196980819729,0.07238776647273723,-0.01127624092518214,-0.32920050262865974,0.23391162521361702,-0.01127624092518214,0.6611570823423101
0.022236179478857927,-0.10008309571648721,-0.07388754606887477,0.05170169158746001,-0.10008309571648721,0.5308047595035341,0.41305571867102514,-0.23952945776551957,-0.07388754606887477,0.41305571867102514,0.3261669008037768,-0.17863492490689795,0.05170169158746001,-0.23952945776551957,-0.17863492490689795,0.12079216021383117
