Re_rho_00,Re_rho_01,Re_rho_02,Re_rho_03,Re_rho_10,Re_rho_11,Re_rho_12,Re_rho_13,Re_rho_20,Re_rho_21,Re_rho_22,Re_rho_23,Re_rho_30,Re_rho_31,Re_rho_32,Re_rho_33,Cluster
0.1762957410764553,-0.0095432438542188,0.0510188370880894,0.117218865660328,-0.0095432438542188,0.0845112401422494,0.040638074778052,0.2226047787360497,0.0510188370880894,0.040638074778052,0.0371891029310539,0.15222031604913,0.117218865660328,0.2226047787360497,0.15222031604913,0.7020039158502414,1
0.6633312552738784,0.2133969988610581,0.1543621141449779,0.3381921496370337,0.2133969988610581,0.0777524631562307,0.0461568246865024,0.0876317536667863,0.1543621141449779,0.0461568246865024,0.0372688580571205,0.0868445424529978,0.3381921496370337,0.0876317536667863,0.0868445424529978,0.22164742351277,0
0.0122608734759875,-0.011198155319908,-0.1060045620651795,-0.004645105566869,-0.011198155319908,0.0224118290245525,0.1201533630706613,0.0096275893230122,-0.1060045620651795,0.1201533630706613,0.9611874118447212,0.0504746614495715,-0.004645105566869,0.0096275893230122,0.0504746614495715,0.0041398856547386,1
0.0005120574739982,0.0200187339623485,-0.005430981763331,-0.0008411757696973,0.0200187339623485,0.7876348955480925,-0.1917253035924546,-0.0144087211665906,-0.005430981763331,-0.1917253035924546,0.1423083284269766,0.084907359039456,-0.0008411757696973,-0.0144087211665906,0.084907359039456,0.0695447185509325,1
0.0820055444061957,0.0478550881121622,0.0446617011880211,-0.121828750621347,0.0478550881121622,0.4754894038240785,-0.2912412379725936,0.0029057875905479,0.0446617011880211,-0.2912412379725936,0.2492791382410562,-0.118813169295385,-0.121828750621347,0.0029057875905479,-0.118813169295385,0.1932259135286694,1
0.1565248280413088,-0.0760709455364477,0.1130443528698395,-0.225443117759058,-0.0760709455364477,0.0656911094509734,0.0474748424774473,0.0961788125437679,0.1130443528698395,0.0474748424774473,0.446838526598084,-0.2105521580792655,-0.225443117759058,0.0961788125437679,-0.2105521580792655,0.3309455359096336,2
0.0914711382950244,0.075569397096056,-0.1378931919272971,0.1383397046684492,0.075569397096056,0.2492053769564716,-0.3249519487221132,0.0876943204143358,-0.1378931919272971,-0.3249519487221132,0.4463132562561869,-0.1784978155053739,0.1383397046684492,0.0876943204143358,-0.1784978155053739,0.2130102284923169,1
0.0756171180003869,0.0796717361746676,-0.0424213941145205,-0.0361085857175044,0.0796717361746676,0.1555766486666825,-0.1985579708700942,-0.2067410015123773,-0.0424213941145205,-0.1985579708700942,0.3542820917125165,0.3826035991514196,-0.0361085857175044,-0.2067410015123773,0.3826035991514196,0.4145241416204138,0
0.5913728190454103,0.1088897186157942,-0.3632021337577044,0.2565444908604862,0.1088897186157942,0.0417576568351892,-0.0744416819588152,0.02177202483045,-0.3632021337577044,-0.0744416819588152,0.2257034866904723,-0.1486866238975807,0.2565444908604862,0.02177202483045,-0.1486866238975807,0.1411660374289279,1
0.2096686298134494,-0.041249833229408,-0.0376567484724536,0.2933007470954331,-0.041249833229408,0.0881824146803269,0.1396873433172905,0.0152960303877989,-0.0376567484724536,0.1396873433172905,0.2253012679147218,0.0679254140764581,0.2933007470954331,0.0152960303877989,0.0679254140764581,0.4768476875915021,0
0.0222893395778015,0.0534507844604335,0.0663501801189307,0.0459575807606094,0.0534507844604335,0.2306093830805218,0.2576793177903965,0.3022337754503867,0.0663501801189307,0.2576793177903965,0.2923601658439952,0.3215880711577303,0.0459575807606094,0.3022337754503867,0.3215880711577303,0.4547411114976812,1
0.0323979681430793,-0.0428022920626038,-0.0557131038939641,0.0278981489789146,-0.0428022920626038,0.2355613463724268,0.0441125986816795,0.2928760140823508,-0.0557131038939641,0.0441125986816795,0.1006657546426797,-0.1022982300657773,0.0278981489789146,0.2928760140823508,-0.1022982300657773,0.6313749308418141,1
0.1620318942941691,0.2372843180275589,0.0575364814351184,-0.1497628874233214,0.2372843180275589,0.5924782422564316,0.2142750665428296,-0.2850497258626174,0.0575364814351184,0.2142750665428296,0.0894306397481243,-0.0880639854650399,-0.1497628874233214,-0.2850497258626174,-0.0880639854650399,0.1560592237012747,2
0.2125647927048,-0.1034695597573381,-0.0036936818653703,0.280848689689038,-0.1034695597573381,0.4049321068883571,-0.0531489161799799,-0.1685292431817427,-0.0036936818653703,-0.0531489161799799,0.008579256289536,5.109128999628291e-05,0.280848689689038,-0.1685292431817427,5.109128999628291e-05,0.3739238441173065,0
0.3358329363725379,0.247426611705414,-0.05338329749608,-0.0548327020919929,0.247426611705414,0.1979199945075553,0.0206118456809619,0.0180871364057104,-0.05338329749608,0.0206118456809619,0.2384102540931743,0.2330524988943414,-0.0548327020919929,0.0180871364057104,0.2330524988943414,0.227836815026732,1
0.0627408625563916,0.1390923014717281,-0.0003593222690942,0.0698687714984503,0.1390923014717281,0.814976535895733,0.1064435657935784,0.2599225938090437,-0.0003593222690942,0.1064435657935784,0.0227024896507129,0.0218320620382931,0.0698687714984503,0.2599225938090437,0.0218320620382931,0.0995801118971624,1
0.4648000550916527,-0.3230675979404904,0.1532623483326719,-0.2963030325445295,-0.3230675979404904,0.2765244221090563,-0.0910481748481642,0.2335339353677936,0.1532623483326719,-0.0910481748481642,0.0551470880549209,-0.0894867003795612,-0.2963030325445295,0.2335339353677936,-0.0894867003795612,0.2035284347443699,1
0.1779018642363419,-0.2422550928154173,0.1192097980206176,0.0857045498651222,-0.2422550928154173,0.3991439156366244,-0.1032843132653127,-0.2486690377653011,0.1192097980206176,-0.1032843132653127,0.1302246125964307,-0.0550803120228733,0.0857045498651222,-0.2486690377653011,-0.0550803120228733,0.2927296075306032,0
0.3825694182606899,-0.0379738122821495,0.1340641059959608,-0.1582581111671896,-0.0379738122821495,0.0428273511628951,-0.1417534074596013,-0.0236930737502922,0.1340641059959608,-0.1417534074596013,0.4693878659545863,0.0741179519240005,-0.1582581111671896,-0.0236930737502922,0.0741179519240005,0.1052153646218286,0
0.5372374295317328,0.1278773366501272,0.0441107587619385,0.0254647001923953,0.1278773366501272,0.0324751021241456,0.0262098846176062,0.0309560039339282,0.0441107587619385,0.0262098846176062,0.1248009883572317,0.1941125473917927,0.0254647001923953,0.0309560039339282,0.1941125473917927,0.3054864799868899,1
0.551177181738206,0.2101913455673613,-0.3942222220876044,0.0428785256596958,0.2101913455673613,0.0889647765703531,-0.1503968069888162,-0.0092753452958992,-0.3942222220876044,-0.1503968069888162,0.281962665399149,-0.0304931119378565,0.0428785256596958,-0.0092753452958992,-0.0304931119378565,0.0778953762922917,1
0.1608441201314041,-0.0549173229339301,0.2328014449468933,0.1260329749655051,-0.0549173229339301,0.0329185585761286,-0.0079068782113187,-0.0318003735168172,0.2328014449468933,-0.0079068782113187,0.6985780799199511,0.2391589764933792,0.1260329749655051,-0.0318003735168172,0.2391589764933792,0.1076592413725159,0
0.0241027296201754,0.0241204066542512,-0.0979838920524267,0.0929777636510898,0.0241204066542512,0.1473762643176066,-0.1730684925014086,0.1495039634360481,-0.0979838920524267,-0.1730684925014086,0.4439889500690724,-0.4123438181787753,0.0929777636510898,0.1495039634360481,-0.4123438181787753,0.3845320559931456,1
0.45166867689878,-0.0348913629368513,-0.3657786566158948,0.1494567251159871,-0.0348913629368513,0.1168810494113599,-0.0168463308824879,0.076544558715509,-0.3657786566158948,-0.0168463308824879,0.314036924818443,-0.1558308786462303,0.1494567251159871,0.076544558715509,-0.1558308786462303,0.1174133488714169,1
0.3449137936834783,-0.3090813250482142,-0.010864531389382,0.084240880846293,-0.3090813250482142,0.3212034706156921,0.1017833244572122,-0.1487720812514193,-0.010864531389382,0.1017833244572122,0.1918943114903412,-0.155156104863688,0.084240880846293,-0.1487720812514193,-0.155156104863688,0.141988424210488,0
0.1754470503225086,-0.2780844179797283,-0.110663107332907,0.1110558241720245,-0.2780844179797283,0.4566477855412558,0.1781680114457227,-0.1159363045086354,-0.110663107332907,0.1781680114457227,0.0702825431427929,-0.059582250843392,0.1110558241720245,-0.1159363045086354,-0.059582250843392,0.2976226209934425,0
0.3844185357229366,0.1903026210354515,0.0287054028443269,0.0155204935671726,0.1903026210354515,0.1048660727532141,-0.0433677900469593,-0.0381289635093813,0.0287054028443269,-0.0433677900469593,0.3131815911786152,0.2486375007964691,0.0155204935671726,-0.0381289635093813,0.2486375007964691,0.1975338003452342,0
0.0834620889343679,-0.0314832327451342,-0.0405955344559813,0.1708217023020743,-0.0314832327451342,0.0152158953820028,0.053994069342381,-0.0811843950753825,-0.0405955344559813,0.053994069342381,0.467721580983755,-0.2770482004356963,0.1708217023020743,-0.0811843950753825,-0.2770482004356963,0.433600434699874,2
0.3072417589046586,0.1232579882155099,0.348048704544777,-0.0191399695899485,0.1232579882155099,0.203170286664939,0.2576781277965417,0.0154015636652757,0.348048704544777,0.2576781277965417,0.484930336503409,-0.0039579861511979,-0.0191399695899485,0.0154015636652757,-0.0039579861511979,0.0046576179269935,2
0.1035409036023481,0.1296667357430971,-0.1261414174003877,-0.0601566465323563,0.1296667357430971,0.1853400545489333,-0.1918951382450417,0.0287945019258066,-0.1261414174003877,-0.1918951382450417,0.203812575038014,-0.0806045482959229,-0.0601566465323563,0.0287945019258066,-0.0806045482959229,0.5073064668107047,1
0.1306106312318348,0.1126215822264329,0.0218994288009725,-0.1887237681234667,0.1126215822264329,0.281979788000337,-0.2207317949788535,-0.1533880793017086,0.0218994288009725,-0.2207317949788535,0.3142440047313213,-0.0437525806368408,-0.1887237681234667,-0.1533880793017086,-0.0437525806368408,0.2731655760365071,2
0.5837515104566514,0.0279249945841355,-0.2331967801142798,0.3793534474141082,0.0279249945841355,0.0699526850031409,-0.0313981049324172,0.024785405707857,-0.2331967801142798,-0.0313981049324172,0.099129118908621,-0.1535022798813646,0.3793534474141082,0.024785405707857,-0.1535022798813646,0.2471666856315867,1
0.1026667422558121,0.0061270516955234,0.0638132364086909,-0.0552245129340897,0.0061270516955234,0.0138282339065638,-0.0559754730751233,-0.0892391570505752,0.0638132364086909,-0.0559754730751233,0.3051477203545905,0.3473270284082197,-0.0552245129340897,-0.0892391570505752,0.3473270284082197,0.5783573034830334,0
0.2788946948512938,-0.0499595427454972,-0.0084450166141038,-0.3200479372467941,-0.0499595427454972,0.0412717056842573,-0.0341507817384512,0.1512595682585018,-0.0084450166141038,-0.0341507817384512,0.0396060226103008,-0.0939467727347434,-0.3200479372467941,0.1512595682585018,-0.0939467727347434,0.6402275768541481,1
0.2143818645304681,0.1491790638627029,0.0282114193065243,0.0624502023744057,0.1491790638627029,0.7213693180132793,-0.0737418106933944,0.1754858880156875,0.0282114193065243,-0.0737418106933944,0.0178300723975395,-0.0117442449552109,0.0624502023744057,0.1754858880156875,-0.0117442449552109,0.0464187450587128,1
0.2322853541315372,0.1445673859962625,0.343369508182991,-0.1169343762628018,0.1445673859962625,0.1666619961898942,0.2247283130306631,-0.1231015453960615,0.343369508182991,0.2247283130306631,0.5091617933345267,-0.1800903877005128,-0.1169343762628018,-0.1231015453960615,-0.1800903877005128,0.0918908563440412,2
0.1212144386963025,0.0548376848738473,0.3053926076862701,-0.0217949202019532,0.0548376848738473,0.0324836050594398,0.1384493341613987,0.0138024056062649,0.3053926076862701,0.1384493341613987,0.7694294938224324,-0.0540199020867425,-0.0217949202019532,0.0138024056062649,-0.0540199020867425,0.0768724624218251,2
0.2268968449562656,-0.1015909695859708,-0.1707280634059673,-0.1467159991067576,-0.1015909695859708,0.0545066201215027,0.0873637738420703,-0.0002492775401523,-0.1707280634059673,0.0873637738420703,0.1416884067098341,0.0305545260626297,-0.1467159991067576,-0.0002492775401523,0.0305545260626297,0.5769081282123977,1
0.3592382028621044,-0.363805436576764,-0.104512265584585,-0.1152798406744324,-0.363805436576764,0.3983552951771778,0.1539770946894277,0.0627089827166534,-0.104512265584585,0.1539770946894277,0.1078363289022617,-0.0533840268368748,-0.1152798406744324,0.0627089827166534,-0.0533840268368748,0.134570173058456,1
0.5897289903128686,0.1451004632863302,0.1014419660134716,-0.0023262651156664,0.1451004632863302,0.1605390983685371,-0.1435477794388641,-0.0251038345631511,0.1014419660134716,-0.1435477794388641,0.2449021336041754,0.0327126636627589,-0.0023262651156664,-0.0251038345631511,0.0327126636627589,0.0048297777144186,0
0.3530625319213821,-0.2830218955925928,-0.0632482206154505,0.1510332285875481,-0.2830218955925928,0.2828560979916187,0.1178882666210226,-0.2288492530039861,-0.0632482206154505,0.1178882666210226,0.0919683528879307,-0.1564112719229008,0.1510332285875481,-0.2288492530039861,-0.1564112719229008,0.2721130171990683,0
0.5476153394891038,0.3125254707123427,0.1083431707005624,0.1734270541657542,0.3125254707123427,0.2547293134441369,-0.0247437898161837,0.1410244554738138,0.1083431707005624,-0.0247437898161837,0.1195797163847851,-0.0133564449891687,0.1734270541657542,0.1410244554738138,-0.0133564449891687,0.0780756306819738,1
0.1141444429489066,-0.0726570486592539,-0.1392759565473565,-0.1274278351736741,-0.0726570486592539,0.3688753374777378,0.0564804330638684,0.3361282581566604,-0.1392759565473565,0.0564804330638684,0.1731492537316573,0.1300526937432686,-0.1274278351736741,0.3361282581566604,0.1300526937432686,0.3438309658416982,1
0.2642604062242891,-0.2367185147049262,-0.3082815316524848,-0.0107089718221872,-0.2367185147049262,0.234641398846277,0.3325205390815438,0.0125903442770861,-0.3082815316524848,0.3325205390815438,0.5002665570510441,0.0199711200203197,-0.0107089718221872,0.0125903442770861,0.0199711200203197,0.0008316378783896,1
0.2433502833238573,-0.1166151825715756,-0.1674297601955592,0.1568447032931006,-0.1166151825715756,0.0591588021509664,0.0412037698535199,-0.0824479905249741,-0.1674297601955592,0.0412037698535199,0.5801924502626918,-0.0210967218024308,0.1568447032931006,-0.0824479905249741,-0.0210967218024308,0.1172984642624843,0
0.2784548562922356,0.0106907624957495,0.1250400671990685,0.0655149320588468,0.0106907624957495,0.3100656724884212,-0.0452670003854099,-0.3180310191928187,0.1250400671990685,-0.0452670003854099,0.0642445716063104,0.0812481133917695,0.0655149320588468,-0.3180310191928187,0.0812481133917695,0.3472348996130324,0
0.536127832215118,0.0249377167991481,-0.1821680962830771,0.0759714244333742,0.0249377167991481,0.1485817562535442,0.0759527819969235,0.1727694610426372,-0.1821680962830771,0.0759527819969235,0.1102475887988954,0.0711047936819997,0.0759714244333742,0.1727694610426372,0.0711047936819997,0.2050428227324425,1
0.0420072698657292,0.0471850539972229,0.010989653189217,0.1622985041359028,0.0471850539972229,0.0543423683490145,0.0032382508156367,0.1654441757119542,0.010989653189217,0.0032382508156367,0.0646938558481488,0.1569128817063652,0.1622985041359028,0.1654441757119542,0.1569128817063652,0.8389565059371074,1
0.1452510778298217,-0.10454222645962,-0.0396416970888213,0.0565279577552642,-0.10454222645962,0.1086097805350073,0.1772248546840932,0.0004458251369722,-0.0396416970888213,0.1772248546840932,0.6734386628073965,0.1678636547603424,0.0565279577552642,0.0004458251369722,0.1678636547603424,0.0727004788277741,1
0.0760818477700594,0.15489112275069,0.0898001100128226,0.10240321159325,0.15489112275069,0.3795967846805637,0.3173731047906396,0.1737509341986386,0.0898001100128226,0.3173731047906396,0.3877247659454236,0.0481559847967906,0.10240321159325,0.1737509341986386,0.0481559847967906,0.1565966016039532,2
0.3109880781773763,0.1549051554187137,0.0113812389470696,0.2767690085166477,0.1549051554187137,0.165620634076788,-0.1437907258971267,0.0916493807287411,0.0113812389470696,-0.1437907258971267,0.2529360849217659,0.0882047088801413,0.2767690085166477,0.0916493807287411,0.0882047088801413,0.27045520282407,0
0.1829831748669711,0.1860304695753327,-0.0366300705990143,0.1850677383886097,0.1860304695753327,0.3484345572996842,-0.2369313057800151,0.1266275245318974,-0.0366300705990143,-0.2369313057800151,0.257647019506743,0.0400711648095346,0.1850677383886097,0.1266275245318974,0.0400711648095346,0.2109352483266017,1
0.1684873310672763,0.1094878296030614,0.1577491740506944,0.2215327609477277,0.1094878296030614,0.3672092959532642,0.0252653703759825,0.1831030057169149,0.1577491740506944,0.0252653703759825,0.1678490492303037,0.1972007183128755,0.2215327609477277,0.1831030057169149,0.1972007183128755,0.2964543237491559,0
0.0863987470266578,-0.0765249086259812,0.0526154331496387,0.0549457985762854,-0.0765249086259812,0.4990941553043466,0.1195933229024354,-0.398338222863574,0.0526154331496387,0.1195933229024354,0.0960810971177006,-0.101275698043241,0.0549457985762854,-0.398338222863574,-0.101275698043241,0.318426000551295,2
0.3259257653415509,0.0455113484478982,0.2271603663398204,-0.0956901418760483,0.0455113484478982,0.3436620788085834,0.24931655025534,0.0215949992084585,0.2271603663398204,0.24931655025534,0.2986952510918446,-0.0441424525612227,-0.0956901418760483,0.0215949992084585,-0.0441424525612227,0.0317169047580214,2
0.0120674137113114,-0.0260171343835581,0.035103922938618,-0.073031580377045,-0.0260171343835581,0.3838108105001542,0.0356019740384817,0.242808902105533,0.035103922938618,0.0356019740384817,0.1399066859401301,-0.1834635203740582,-0.073031580377045,0.242808902105533,-0.1834635203740582,0.4642150898484041,1
0.2190772671818225,-0.093376768790685,-0.0644237956406252,0.2590313309689727,-0.093376768790685,0.21685832410253,-0.1500670983584701,-0.2142060608493998,-0.0644237956406252,-0.1500670983584701,0.1969402848873356,0.0279009293607294,0.2590313309689727,-0.2142060608493998,0.0279009293607294,0.3671241238283115,0
0.8162957594418232,0.2280895013541334,-0.1821840610604339,0.0580296497333341,0.2280895013541334,0.1306538452269839,-0.0669270232449577,0.0334308631002402,-0.1821840610604339,-0.0669270232449577,0.0444960574413292,-0.0170729010547103,0.0580296497333341,0.0334308631002402,-0.0170729010547103,0.0085543378898637,1
0.6484359996894596,0.2056994324500556,0.0817528161455473,-0.1116339248600431,0.2056994324500556,0.1019684410023303,-0.0343072585717007,0.0313028447616319,0.0817528161455473,-0.0343072585717007,0.1091479122525556,-0.123538413854245,-0.1116339248600431,0.0313028447616319,-0.123538413854245,0.1404476470556542,2
0.1268593876077877,0.0092400135410538,-0.182434918382132,-0.1084576819358455,0.0092400135410538,0.3717015638742646,0.2193114902908914,-0.0220383411301551,-0.182434918382132,0.2193114902908914,0.4081750197299449,0.1471080728845672,-0.1084576819358455,-0.0220383411301551,0.1471080728845672,0.0932640287880029,1
0.2964579051011044,0.0481647712334829,0.0194555319948529,-0.3172042085308597,0.0481647712334829,0.0141020063266031,-0.0154689772346061,-0.008616499112812,0.0194555319948529,-0.0154689772346061,0.0565712465496374,-0.1482025471166979,-0.3172042085308597,-0.008616499112812,-0.1482025471166979,0.6328688420226548,2
0.017030452100778,0.0041104396921986,-0.0134348100312195,0.1039391084821426,0.0041104396921986,0.0767645949204603,-0.1404312955637924,-0.0061386987288168,-0.0134348100312195,-0.1404312955637924,0.2589831005767338,-0.0254600399195995,0.1039391084821426,-0.0061386987288168,-0.0254600399195995,0.6472218524020277,0
0.2692449663082434,-0.2480645360264834,-0.008987429842308,-0.2053897491608642,-0.2480645360264834,0.2960601985009595,-0.0653199645273099,0.0737701140951688,-0.008987429842308,-0.0653199645273099,0.080540325592707,0.1327349388268633,-0.2053897491608642,0.0737701140951688,0.1327349388268633,0.35415450959809,1
0.0991673192845098,0.1390984912732036,0.202388552108402,-0.1135565891969423,0.1390984912732036,0.35083219500405,0.2562552921447685,-0.1769931633138087,0.202388552108402,0.2562552921447685,0.4179523157609448,-0.228613029649136,-0.1135565891969423,-0.1769931633138087,-0.228613029649136,0.1320481699504953,2
0.075463103698397,0.0078981073081194,0.0343223670455398,0.0518957036989798,0.0078981073081194,0.4435471139014333,-0.2286496939240908,-0.363752129142666,0.0343223670455398,-0.2286496939240908,0.1374398853109808,0.2172694030100794,0.0518957036989798,-0.363752129142666,0.2172694030100794,0.3435498970891887,0
0.2460560447287714,-0.225862789900539,-0.036366954373135,0.010248891009232,-0.225862789900539,0.2659885227104711,-0.1346084605116828,-0.0173482466698451,-0.036366954373135,-0.1346084605116828,0.4864537182870204,0.0212244651468414,0.010248891009232,-0.0173482466698451,0.0212244651468414,0.0015017142737369,0
0.0907211212215631,-0.0417819675675981,-0.204440770375233,-0.1480202500638562,-0.0417819675675981,0.1067055200314967,0.1761400531530481,0.1135138274546319,-0.204440770375233,0.1761400531530481,0.5375575250564415,0.3760671045530651,-0.1480202500638562,0.1135138274546319,0.3760671045530651,0.2650158336904985,1
0.2491751527795616,-0.0738783057183846,-0.1638327326736752,-0.0112920345045287,-0.0738783057183846,0.1430130346929311,-0.1319710608414268,0.1704007609455678,-0.1638327326736752,-0.1319710608414268,0.3768738910160882,-0.2416138162487952,-0.0112920345045287,0.1704007609455678,-0.2416138162487952,0.230937921511419,1
0.0878845099158708,0.0159868358802007,-0.1128223711059447,-0.1006453329895199,0.0159868358802007,0.0234670527908535,0.0422138681717748,0.0764886765105704,-0.1128223711059447,0.0422138681717748,0.3362833415517234,0.4184835559152075,-0.1006453329895199,0.0764886765105704,0.4184835559152075,0.5523650957415519,1
0.013702067099245,-0.0390477308097607,0.0593463625193469,0.0409995181000533,-0.0390477308097607,0.2263360992281735,0.0239188062083669,-0.1973683124944813,0.0593463625193469,0.0239188062083669,0.580920643162356,0.0424679287881307,0.0409995181000533,-0.1973683124944813,0.0424679287881307,0.1790411905102253,0
0.0095550564068321,0.0104009759653805,-0.0851017121061187,-0.0209979867772843,0.0104009759653805,0.1299874987231591,-0.1186651514617386,0.0546686605913265,-0.0851017121061187,-0.1186651514617386,0.7636643742085107,0.1700124708739543,-0.0209979867772843,0.0546686605913265,0.1700124708739543,0.0967930706614978,1
0.33416778860239,0.3180258155905027,0.0218682090492538,0.3143268899816097,0.3180258155905027,0.304082528324705,0.013327459291989,0.3051203832303658,0.0218682090492538,0.013327459291989,0.0409084468375304,-0.0109568528127714,0.3143268899816097,0.3051203832303658,-0.0109568528127714,0.3208412362353745,1
0.4454516853347428,-0.1755268073017064,-0.1845208988854553,0.2615316311557035,-0.1755268073017064,0.0710942374433092,0.078794018221947,-0.1243143537279014,-0.1845208988854553,0.078794018221947,0.0956271018940401,-0.1753899503430854,0.2615316311557035,-0.1243143537279014,-0.1753899503430854,0.3878269753279077,0
0.1401597885522212,-0.1887117371598892,-0.0577738340595465,-0.1188679934496159,-0.1887117371598892,0.3329041896370654,0.2243664107349006,0.2611649767390982,-0.0577738340595465,0.2243664107349006,0.2963977649362063,0.2370441412578004,-0.1188679934496159,0.2611649767390982,0.2370441412578004,0.2305382568745072,1
0.4466150504870741,-0.3738437827000384,-0.0188062046950037,0.1798619029126314,-0.3738437827000384,0.3953373532111337,0.093308812677351,-0.1817528669456717,-0.0188062046950037,0.093308812677351,0.0738024849025356,-0.0369387141726611,0.1798619029126314,-0.1817528669456717,-0.0369387141726611,0.0842451113992561,0
0.4012045674010744,-0.0838786212215599,-0.2151562884352046,0.277718942218138,-0.0838786212215599,0.1382144353877265,0.0491148035800702,0.0777377314003234,-0.2151562884352046,0.0491148035800702,0.115524633363509,-0.1442833625231907,0.277718942218138,0.0777377314003234,-0.1442833625231907,0.3450563638476901,1
0.0591908805076247,-0.149125688525876,0.104399346019306,0.1053973000937238,-0.149125688525876,0.4156601243356357,-0.2954734023226294,-0.1943114378016951,0.104399346019306,-0.2954734023226294,0.2104922645676843,0.1280465442124623,0.1053973000937238,-0.1943114378016951,0.1280465442124623,0.3146567305890551,0
0.4573490454578451,-0.3028837781224076,0.1051631808699493,-0.1712448016253754,-0.3028837781224076,0.2196358661732641,-0.0282882646016201,0.0608681942281505,0.1051631808699493,-0.0282882646016201,0.1139749425637679,-0.1534506676387053,-0.1712448016253754,0.0608681942281505,-0.1534506676387053,0.2090401458051227,1
0.1679193995915461,-0.1085182448850358,-0.0113902077619232,-0.3292005026286597,-0.1085182448850358,0.0985357515934063,-0.0377419698081972,0.233911625213617,-0.0113902077619232,-0.0377419698081972,0.0723877664727372,-0.0112762409251821,-0.3292005026286597,0.233911625213617,-0.0112762409251821,0.6611570823423101,1
0.0222361794788579,-0.1000830957164872,-0.0738875460688747,0.05170169158746,-0.1000830957164872,0.5308047595035341,0.4130557186710251,-0.2395294577655195,-0.0738875460688747,0.4130557186710251,0.3261669008037768,-0.1786349249068979,0.05170169158746,-0.2395294577655195,-0.1786349249068979,0.1207921602138311,2
